,categoryName,isAdvertisement,isLocalGuide,language,likesCount,publishAt,publishedAtDate,reviewContext/Reservation recommended,reviewContext/Visited on,reviewContext/Wait time,reviewerNumberOfReviews,reviewsCount,stars,state,temporarilyClosed,text,title,totalScore,responseFromOwnerDate,responseFromOwnerText,sentiment,Unnamed: 0
25,Tourist attraction,False,True,en,0,4 months ago,2025-04-27T06:55:33.047Z,Yes,Weekday,No wait,56,1072,5,Northern Territory,False,"A must-do for anyone visiting Darwin. Family friendly, kid friendly, and extremely informative.

The staff make this place shine. Alda was simply amazing. Friendly and helpful, with a kindness about her that made you feel like talking to an old friend. Mitchell was professional and lovely in serving us, making sure we had a good experience. The staff throughout were amazing, but Alda and Michell deserve a special mention!",RFDS Darwin Tourist Facility,4.7,2025-05-06T23:55:35.000Z,"Thank you Giselle for taking to time to leave such a wonderful review! We are so happy to hear of your great experience and will be sure to give Alda and Mitchell a staff nomination for going above and beyond.
Cheers,
RFDS team",Positive,
26,Tourist attraction,False,False,en,0,3 months ago,2025-06-15T05:20:36.517Z,No,Weekday,No wait,8,1072,4,Northern Territory,False,They have some really interesting interactive and theatre experiences about the RFDS and the bombing of Darwin. Theres also a decommissioned aircraft you can climb into and gives you an appreciation for how difficult the work that is done in the air by the RFDS,RFDS Darwin Tourist Facility,4.7,2025-06-19T04:50:00.000Z,"Thank you for taking the time to leave this wonderful review, glad to know you enjoyed the experience.
Team RFDS",Neutral,
27,Tourist attraction,False,True,en,0,2 months ago,2025-06-29T05:19:31.444Z,No,Weekend,No wait,18,1072,5,Northern Territory,False,Very informative and the VR story's are amazing,RFDS Darwin Tourist Facility,4.7,2025-06-30T00:44:29.000Z,"Hi Nathan
Thank you very much for your review Nathan.
The VR experiance certainly is a highlight for our visitors.
Regards 
The Team from RFDS Darwin",Positive,
28,Tourist attraction,False,False,en,0,11 months ago,2024-10-20T07:14:36.679Z,No,Weekend,No wait,9,1072,5,Northern Territory,False,"Excellent value for money - fantastic exhibition, especially the VR and Hologram tours!  Also has the Bombing of Darwin!",RFDS Darwin Tourist Facility,4.7,2024-10-23T04:12:23.000Z,"Hey Speedy,
Thanks so much for your 5 Star review! We are glad that you enjoyed your time with us!

Kind regards,
The RFDS team",Positive,
29,Tourist attraction,False,True,en,0,a year ago,2023-12-15T18:57:45.201Z,Yes,Weekday,Up to 10 min,133,1072,5,Northern Territory,False,"museum on the bombing of darwin and rfds all in one! concession available and they have group tickets with other tourist sites like crocosaurus cove too. inspiration to hear about the beginnings and current works of the rfds. merch shop and donate to support the rfds! staff were super friendly and helpful with showing us around the facility also. worth a visit, especially if you catch the Darwin waterfront free shuttle.",RFDS Darwin Tourist Facility,4.7,2023-12-16T00:31:22.000Z,"Thanks for the amazing 5 star review, we are pleased that you enjoyed your time at our facility and took the time to rate us. The staff love receiving 5 stars!
Kind Regards
The RFDS team.",Positive,
30,Tourist attraction,False,True,en,0,a year ago,2024-08-27T21:55:32.551Z,No,Weekday,No wait,188,1072,4,Northern Territory,False,Excellent display and well worth the visit. Note there are 2 excellent virtual reality experiences included and if VR makes you sick it is not worth doing.,RFDS Darwin Tourist Facility,4.7,2024-09-03T00:08:47.000Z,"Hi Angus,
Thanks for taking the time to review our facility! We are happy you enjoyed our 2 virtual reality experiences on the Bombing of Darwin and the Royal Flying Doctor Service.
Many thanks,
The RFDS Team",Positive,
31,Tourist attraction,False,True,en,0,3 years ago,2021-10-19T16:20:58.107Z,No,Weekday,No wait,345,1072,5,Northern Territory,False,"Worth a visit the interactive and virtual viewing of the Darwin Bombing was amazing to learn about.
There was also the history of the flying Doctors.",RFDS Darwin Tourist Facility,4.7,2022-01-10T03:48:51.000Z,"Hi Vicki, thank you for the amazing 5 star review! We agree there is so much to learn about both stories. Thanks again for visiting.",Positive,
32,Tourist attraction,False,True,en,0,4 years ago,2021-03-01T09:09:14.357Z,No,Weekday,No wait,22,1072,5,Northern Territory,False,"Spent a good hour and half enjoying the interactive displays of the royal flying doctor service.excellent !! Tool a nueron scooter down to Darwin waterfront, where we had a great lunch on the weekend.",RFDS Darwin Tourist Facility,4.7,2021-03-03T04:07:19.000Z,"Thank you for visiting the RFDS Darwin Tourist Facility, and for your 5 star rating!
Kind Regards
Sam",Positive,
33,Tourist attraction,False,True,en,0,6 months ago,2025-03-15T07:40:23.143Z,Yes,Weekday,No wait,76,1072,5,Northern Territory,False,"Visited as part of an excursion from a cruise ship. Saw a great film about the history of the Royal Flying Doctor Service in Australia.

A place definitely worth visiting to see the history of Australia.  They also have a display about the attack on Darwin in WW2.",RFDS Darwin Tourist Facility,4.7,2025-03-17T00:00:30.000Z,"Dear Anthony 
Thank you for your review .
We appreciate you taking the time to review our facilty .
We are very pleased you enjoyed the experience and have given us a great review.
Kind Regards
The RFDS Team ",Positive,
34,Tourist attraction,False,True,en,0,3 months ago,2025-06-20T13:08:29.332Z,No,Weekday,No wait,58,1072,5,Northern Territory,False,It's fantastic to learn all about the history of the RFDS . The great services that they have delivered and the countless lives that have been changed and saved through the foresight of one man.,RFDS Darwin Tourist Facility,4.7,2025-07-04T04:45:53.000Z,"Thank you for taking the time to visit our RFDS Tourist Facility, we are very glad to hear you enjoyed the experience!",Positive,
35,Tourist attraction,False,False,en,0,2 years ago,2023-08-15T03:21:40.394Z,No,Weekday,No wait,41,1072,5,Northern Territory,False,"Love what they've done to help us see through virtual reality what happened when Darwin was bombed, very emotional.

Hats off to the RFDS , great insight into an average day in your life . Highly recommend a visit here! $30 Adult $24 Seniors",RFDS Darwin Tourist Facility,4.7,2023-08-15T23:41:44.000Z,"Thanks for taking the time to review our facility, we are pleased that you enjoyed your visit and learned more about these iconic events.

Kind regards
The RFDS team.",Positive,
36,Tourist attraction,False,True,en,0,a year ago,2024-03-11T11:36:09.985Z,No,Weekday,No wait,283,1072,5,Northern Territory,False,"So glad we visited; two excellent attractions in one. First the story of the first Japanese air raid on Darwin (19 February 1942), and second the history of the Royal Flying Doctor Service.

Both are brilliantly presented with holographic movies. There are also excellent VR presentations featuring both attractions.

A withdrawn RFDS aircraft completes the display. Sit in the pilots seat, or lie on the patients couch.

Great staff too…",RFDS Darwin Tourist Facility,4.7,2024-03-12T00:29:46.000Z,"Hi Stephen
Thanks for your 5 star review. 
We are so happy you appreciated the technology that brings both important stories to life as well as the real RFDS Pilatus PC-12 plane. 
Regards
The RFDS Team",Positive,
38,Tourist attraction,False,True,en,0,5 years ago,2020-01-09T00:54:35.595Z,No,Weekday,No wait,51,1072,5,Northern Territory,False,"Best tourist place in Darwin. Should see when in Darwin. Very informative. Nice staff. VR was amazing. Free shuttle bus to other attraction places nearby to spend the rest of your day. Also there are water front eating place next to the museum, good for lunch.",RFDS Darwin Tourist Facility,4.7,2020-11-02T02:36:51.000Z,"Thank you for visiting the RFDS Darwin Tourist Facility, and for your awesome review! We're so pleased that you found your visit informative and interesting. Our team is very proud of RFDS history and our place in the community, and we agree the Virtual Reality experience is amazing and immersing. Thank you for recommending us so highly, and we hope to see you again.

Kind Regards
Sam",Positive,
39,Tourist attraction,False,False,en,0,3 weeks ago,2025-08-24T23:55:40.874Z,No,Weekend,No wait,7,1072,5,Northern Territory,False,What a great experience at RFDS museum!! Very entertaining and informative. Friendly and helpful staff. Highly recommended!!!,RFDS Darwin Tourist Facility,4.7,2025-08-26T23:53:05.000Z,thank you for your kind words about the RFDS tourist facility Darwin we are so glad you enjoyed your time here we hope to see you again soon,Positive,
40,Tourist attraction,False,True,en,0,2 years ago,2023-07-06T09:06:13.670Z,No,Weekday,No wait,28,1072,4,Northern Territory,False,I enjoyed the RFDS display especially the interactive headsets and the plane. There is also a display on the bombing of Darwin.,RFDS Darwin Tourist Facility,4.7,2023-07-07T01:24:09.000Z,"Thanks for reviewing our facility, the virtual reality is a great way to experience the two stories.
Kind regards
The RFDS team.",Positive,
41,Tourist attraction,False,False,en,0,11 months ago,2024-09-24T05:42:04.387Z,Yes,Weekday,No wait,25,1072,5,Northern Territory,False,Really interesting for adults and kids. Combined it with the bombing cruise which was also great.,RFDS Darwin Tourist Facility,4.7,2024-09-26T02:46:34.000Z,"Thank you for your wonderful review Tanya.
We are glad you combined a visit to the facility with the cruise. It is a fantastic way to learn about the history of the Bombing of Darwin and The RFDS by both land and sea!
Kind Regards,
The RFDS Team.",Positive,
42,Tourist attraction,False,True,en,0,2 years ago,2023-06-14T12:47:38.877Z,No,Weekday,No wait,16,1072,5,Northern Territory,False,"I enjoyed watching the vertual reality goggle, hologram by John Flynn, Flying Doctors, 3D Virtual Reality The Bombing of Darwin Harbour.",RFDS Darwin Tourist Facility,4.7,2023-06-14T23:50:14.000Z,"Thanks for taking the time to review our facility, we agree the technology is a great tool to learn about these events.

Kind Regards
The RFDS team.",Positive,
43,Tourist attraction,False,True,en,0,3 years ago,2021-11-23T06:24:09.225Z,No,Weekday,No wait,142,1072,5,Northern Territory,False,Absolutely loved this place. The history of the RFDS and The Bombing of Darwin is well worth the visit. It very well set up and takes u back in time to really understand the history.  The virtual goggle experience was amazing taking u through the  time of the bombing. Giving you a sense of what it was like. I highly recommend a visit to this place,RFDS Darwin Tourist Facility,4.7,2021-12-01T03:49:30.000Z,"Thanks Joanne for your excellent review! Its great to hear you enjoyed your visit!
Take care and we can wait to welcome you back one day!",Positive,
45,Tourist attraction,False,True,en,0,5 months ago,2025-04-14T22:37:26.022Z,No,Weekend,No wait,113,1072,5,Northern Territory,False,Excellent informative display of both RFDS history and the bombing of Darwin. The VR experiences were terrific,RFDS Darwin Tourist Facility,4.7,2025-04-15T23:15:45.000Z,"Thank you Elizabeth, we are very happy to hear you enjoyed your experience at RFDS Darwin Tourist Facility!
Regards, RFDS team",Positive,
46,Tourist attraction,False,True,en,0,3 years ago,2022-08-14T04:33:54.495Z,No,Weekday,No wait,629,1072,5,Northern Territory,False,Nice museam right next to the big  darwin ferris wheel. Lots of vr related things. Medical plane inside and a couple of movies to see.,RFDS Darwin Tourist Facility,4.7,2022-08-15T00:19:03.000Z,"Thank you for visiting and your 5 star review Vance!
Kind Regards,
The RFDS Tourist Facility Team",Positive,
47,Tourist attraction,False,True,en,0,a year ago,2024-09-06T03:30:03.843Z,No,Weekday,No wait,35,1072,2,Northern Territory,False,"So so experience. Even for me who loves VR and technology. Basically nothing to do here. Watch 2 movies in theatres, 2 VR, real ambulance plane",RFDS Darwin Tourist Facility,4.7,2024-09-09T04:25:46.000Z,Thanks for sharing your thoughts. We are continuously developing our product. Hope to see you next time.,Positive,
